Load 	Time
1582.915039	22.518
1587.757874	22.543
1580.839539	22.568
1589.833374	22.593
1583.606873	22.618
1596.751709	22.643
1589.833374	22.668
1609.896545	22.696
1598.135376	22.721
1599.519043	22.746
1606.437378	22.771
1611.280212	22.795
1606.437378	22.821
1608.512878	22.845
1605.053711	22.871
1611.280212	22.895
1611.280212	22.919
1605.053711	22.945
1618.198547	22.969
1618.198547	22.995
1610.588379	23.019
1620.965881	23.043
1623.733215	23.068
1616.81488	23.093
1632.035217	23.118
1627.884216	23.143
1627.884216	23.168
1627.884216	23.194
1636.186218	23.218
1636.878052	23.244
1638.953552	23.268
1637.569885	23.293
1637.569885	23.319
1638.261719	23.342
1638.261719	23.368
1646.563721	23.392
1639.645386	23.417
1650.714722	23.443
1645.180054	23.467
1653.482056	23.492
1652.790222	23.517
1653.482056	23.542
1660.400391	23.567
1659.016724	23.592
1663.167725	23.617
1660.400391	23.642
1661.092224	23.667
1669.394226	23.693
1651.406555	23.717
1668.010559	23.743
1672.16156	23.767
1676.312561	23.792
1678.388062	23.817
1677.696228	23.841
1674.928894	23.867
1679.079895	23.891
1696.375732	23.916
1688.765564	23.942
1688.07373	23.966
1689.457397	23.992
1684.614563	24.016
1694.300232	24.041
1696.375732	24.066
1701.218567	24.091
1696.375732	24.117
1702.602234	24.142
1706.753235	24.167
1709.520569	24.193
1706.753235	24.217
1707.445068	24.243
1708.828735	24.267
1715.74707	24.292
1720.589905	24.318
1720.589905	24.342
1722.665405	24.368
1728.200073	24.392
1728.200073	24.417
1731.659241	24.443
1733.734741	24.467
1735.118408	24.493
1737.193909	24.517
1735.810242	24.542
1742.036743	24.567
1751.722412	24.592
1748.263245	24.618
1747.571411	24.642
1744.804077	24.667
1750.338745	24.693
1755.873413	24.718
1753.797913	24.743
1757.948914	24.768
1759.332581	24.793
1760.716248	24.819
1762.099915	24.842
1769.710083	24.867
1764.175415	24.892
1769.01825	24.917
1765.559082	24.942
1769.710083	24.967
1773.16925	24.993
1772.477417	25.017
1778.703918	25.042
1769.01825	25.067
1770.401917	25.092
1775.244751	25.117
1771.09375	25.142
