Load	Time	
723.657837	79.360000
727.117004	79.384000
724.349670	79.407000
713.972168	79.431000
720.890503	79.454000
717.431335	79.477000
714.664001	79.500000
713.972168	79.523000
715.355835	79.547000
715.355835	79.570000
716.047668	79.594000
722.274170	79.617000
727.808838	79.640000
714.664001	79.663000
710.513000	79.686000
716.047668	79.709000
729.192505	79.731000
719.506836	79.755000
708.437500	79.778000
718.815002	79.802000
714.664001	79.825000
717.431335	79.848000
703.594666	79.871000
713.280334	79.894000
720.198669	79.917000
722.966003	79.939000
731.959839	79.963000
710.513000	79.987000
716.739502	80.011000
719.506836	80.034000
721.582336	80.057000
700.135498	80.080000
716.739502	80.103000
722.274170	80.126000
718.815002	80.148000
709.129333	80.172000
707.745667	80.195000
698.751831	80.220000
717.431335	80.245000
711.896667	80.268000
718.815002	80.292000
718.123169	80.314000
711.204834	80.338000
715.355835	80.361000
711.204834	80.385000
715.355835	80.408000
711.204834	80.432000
710.513000	80.455000
716.739502	80.478000
704.978333	80.501000
707.745667	80.523000
700.827332	80.547000
712.588501	80.570000
713.972168	80.594000
706.362000	80.617000
707.745667	80.640000
711.896667	80.663000
704.978333	80.686000
702.210999	80.709000
693.908997	80.731000
714.664001	80.755000
712.588501	80.778000
707.745667	80.802000
704.978333	80.825000
716.739502	80.848000
708.437500	80.871000
707.053833	80.894000
708.437500	80.917000
700.827332	80.939000
703.594666	80.963000
717.431335	80.987000
700.827332	81.011000
704.286499	81.034000
701.519165	81.058000
709.129333	81.081000
707.745667	81.104000
704.286499	81.128000
704.978333	81.151000
698.059998	81.175000
708.437500	81.198000
706.362000	81.222000
704.978333	81.245000
702.210999	81.268000
704.286499	81.291000
700.827332	81.313000
701.519165	81.337000
702.902832	81.360000
702.210999	81.384000
715.355835	81.407000
709.129333	81.431000
692.525330	81.454000
704.978333	81.477000
706.362000	81.501000
693.217163	81.523000
698.059998	81.547000
700.135498	81.570000
707.053833	81.594000
702.902832	81.617000
694.600830	81.640000
708.437500	81.663000
700.135498	81.686000
699.443665	81.709000
705.670166	81.731000
687.682495	81.755000
682.147827	81.778000
693.217163	81.802000
701.519165	81.826000
690.449829	81.849000
689.066162	81.872000
689.066162	81.895000
696.676331	81.918000
698.751831	81.940000
704.286499	81.964000
695.984497	81.988000
688.374329	82.012000
691.141663	82.035000
696.676331	82.059000
686.990662	82.082000
680.072327	82.104000
697.368164	82.128000
691.141663	82.152000
689.757996	82.176000
689.066162	82.199000
688.374329	82.223000
688.374329	82.246000
682.839661	82.269000
677.304993	82.292000
681.455994	82.314000
691.141663	82.339000
689.066162	82.362000
693.217163	82.386000
687.682495	82.409000
685.606995	82.432000
683.531494	82.455000
